t,o,h,l,c,v
1643196000000,37791.0,37850.0,37770.0,37826.0,69171
1643196300000,37826.0,37833.0,37756.0,37817.0,96085
1643196600000,37817.0,38020.0,37802.0,37940.0,171534
1643196900000,37928.0,37928.0,37850.0,37852.0,68988
1643197200000,37853.0,37962.0,37836.0,37929.0,78174
1643197500000,37928.0,37936.0,37890.0,37900.0,57837
1643197800000,37901.0,38027.0,37900.0,38009.0,85676
1643198100000,38009.0,38055.0,37953.0,38045.0,75257
1643198400000,38046.0,38066.0,37851.0,37869.0,118815
1643198700000,37871.0,37950.0,37863.0,37927.0,56900
1643199000000,37927.0,37927.0,37836.0,37837.0,71090
1643199300000,37838.0,37856.0,37759.0,37807.0,131497
1643199600000,37806.0,37861.0,37783.0,37803.0,61989
1643199900000,37786.0,37816.0,37778.0,37793.0,40588
1643200200000,37794.0,37850.0,37770.0,37849.0,83758
1643200500000,37850.0,37910.0,37828.0,37854.0,66233
1643200800000,37854.0,37876.0,37732.0,37775.0,77891
1643201100000,37775.0,37805.0,37735.0,37758.0,81205
1643201400000,37759.0,37799.0,37750.0,37751.0,49484
1643201700000,37761.0,37813.0,37725.0,37731.0,45598
1643202000000,37731.0,37782.0,37731.0,37769.0,79620
1643202300000,37770.0,37970.0,37502.0,37855.0,478405
1643202600000,37854.0,37879.0,37600.0,37680.0,214448
1643202900000,37679.0,37720.0,37632.0,37695.0,106761
1643203200000,37694.0,37948.0,37694.0,37947.0,123407
1643203500000,37943.0,38000.0,37877.0,37953.0,298946
1643203800000,37953.0,37967.0,37870.0,37876.0,123218
1643204100000,37876.0,37945.0,37864.0,37885.0,119250
1643204400000,37884.0,37934.0,37884.0,37902.0,36378
1643204700000,37903.0,38166.0,37902.0,38164.0,348331
1643205000000,38154.0,38244.0,38055.0,38078.0,331921
1643205300000,38078.0,38178.0,38001.0,38167.0,143942
1643205600000,38162.0,38400.0,38100.0,38246.0,495195
1643205900000,38245.0,38447.0,38225.0,38282.0,279406
1643206200000,38283.0,38419.0,38227.0,38415.0,235915
1643206500000,38417.0,38450.0,38300.0,38373.0,209108
1643206800000,38374.0,38473.0,38314.0,38314.0,195863
1643207100000,38315.0,38399.0,38273.0,38357.0,139985
1643207400000,38370.0,38388.0,38128.0,38134.0,263737
1643207700000,38139.0,38238.0,38115.0,38177.0,129274
1643208000000,38177.0,38210.0,38031.0,38032.0,153542
1643208300000,38031.0,38205.0,38031.0,38172.0,180360
1643208600000,38172.0,38240.0,38138.0,38219.0,118199
1643208900000,38218.0,38247.0,38158.0,38195.0,85302
1643209200000,38202.0,38315.0,38144.0,38307.0,113255
1643209500000,38307.0,38317.0,38256.0,38307.0,68094
1643209800000,38308.0,38308.0,38117.0,38137.0,153283
1643210100000,38142.0,38167.0,38050.0,38160.0,157021
1643210400000,38160.0,38170.0,37992.0,37992.0,129605
1643210700000,37991.0,37991.0,37811.0,37879.0,322204
1643211000000,37880.0,38000.0,37819.0,37990.0,191030
1643211300000,37982.0,38007.0,37901.0,37958.0,187522
1643211600000,37952.0,37992.0,37906.0,37913.0,81774
1643211900000,37913.0,37977.0,37797.0,37836.0,129068
1643212200000,37835.0,37907.0,37800.0,37898.0,93919
1643212500000,37899.0,38008.0,37843.0,37970.0,121160
1643212800000,37963.0,37994.0,37895.0,37920.0,73006
1643213100000,37921.0,38076.0,37921.0,38025.0,85567
1643213400000,38026.0,38105.0,38023.0,38099.0,70194
1643213700000,38099.0,38149.0,38033.0,38049.0,110368
1643214000000,38049.0,38147.0,38045.0,38109.0,55886
1643214300000,38108.0,38147.0,38086.0,38095.0,61511
1643214600000,38097.0,38145.0,38037.0,38054.0,38983
1643214900000,38054.0,38080.0,37992.0,38068.0,88924
1643215200000,38069.0,38200.0,38053.0,38155.0,120124
1643215500000,38155.0,38190.0,38133.0,38159.0,64121
1643215800000,38165.0,38233.0,38098.0,38179.0,79763
1643216100000,38179.0,38267.0,38179.0,38245.0,104778
1643216400000,38245.0,38326.0,38231.0,38311.0,294605
1643216700000,38312.0,38337.0,38277.0,38317.0,83284
1643217000000,38316.0,38320.0,38260.0,38260.0,97323
1643217300000,38260.0,38284.0,38198.0,38199.0,102961
1643217600000,38199.0,38234.0,38160.0,38164.0,80181
1643217900000,38161.0,38206.0,38161.0,38203.0,92531
1643218200000,38203.0,38203.0,38036.0,38039.0,142819
1643218500000,38038.0,38107.0,38018.0,38023.0,77929
1643218800000,38023.0,38141.0,37985.0,38101.0,137256
1643219100000,38101.0,38124.0,38007.0,38050.0,69916
1643219400000,38050.0,38068.0,38013.0,38023.0,54915
1643219700000,38022.0,38067.0,38016.0,38032.0,76973
1643220000000,38032.0,38049.0,37666.0,37692.0,458172
1643220300000,37692.0,37733.0,37549.0,37689.0,494228
1643220600000,37689.0,37849.0,37665.0,37795.0,251417
1643220900000,37794.0,37879.0,37719.0,37756.0,176851
1643221200000,37756.0,37756.0,37618.0,37691.0,249737
1643221500000,37690.0,37795.0,37652.0,37779.0,158474
1643221800000,37779.0,37839.0,37674.0,37711.0,118709
1643222100000,37711.0,37745.0,37683.0,37692.0,72086
1643222400000,37692.0,37780.0,37674.0,37693.0,89939
1643222700000,37693.0,37718.0,37640.0,37705.0,85425
1643223000000,37700.0,38369.0,37696.0,38171.0,836196
1643223300000,38166.0,38171.0,37767.0,37953.0,426038
1643223600000,37953.0,38833.0,37197.0,38600.0,2290733
1643223900000,38593.0,38885.0,38451.0,38819.0,926050
1643224200000,38818.0,38828.0,37805.0,37843.0,1283304
1643224500000,37844.0,38171.0,37277.0,37700.0,1259468
1643224800000,37690.0,38006.0,37650.0,37946.0,541364
1643225100000,37958.0,38360.0,37958.0,38200.0,891516
1643225400000,38200.0,38203.0,37740.0,37838.0,665729
1643225700000,37838.0,38368.0,37700.0,38261.0,681953
1643226000000,38260.0,38298.0,37809.0,37810.0,520738
1643226300000,37807.0,37935.0,37480.0,37546.0,809021
1643226600000,37533.0,37824.0,37472.0,37697.0,533434
1643226900000,37697.0,37697.0,37490.0,37554.0,222054
1643227200000,37546.0,37546.0,37067.0,37239.0,907775
1643227500000,37239.0,37428.0,37062.0,37062.0,527859
1643227800000,37060.0,37297.0,37056.0,37065.0,322167
1643228100000,37065.0,37146.0,36653.0,36783.0,744368
1643228400000,36784.0,36942.0,36679.0,36869.0,540008
1643228700000,36869.0,37277.0,36773.0,37166.0,630372
1643229000000,37166.0,37262.0,36881.0,36908.0,383581
1643229300000,36908.0,37032.0,36666.0,36969.0,488228
1643229600000,36978.0,37160.0,36936.0,37057.0,226393
1643229900000,37057.0,37119.0,36833.0,36946.0,260531
1643230200000,36941.0,37080.0,36847.0,37068.0,146347
1643230500000,37059.0,37088.0,36950.0,36978.0,177095
1643230800000,36978.0,37120.0,36947.0,37082.0,151486
1643231100000,37094.0,37140.0,36980.0,37027.0,141153
1643231400000,37027.0,37088.0,37000.0,37003.0,42685
1643231700000,37003.0,37040.0,36856.0,36892.0,159193
1643232000000,36892.0,36892.0,36700.0,36730.0,221162
1643232300000,36730.0,36888.0,36703.0,36854.0,129313
1643232600000,36855.0,36878.0,36568.0,36599.0,281443
1643232900000,36599.0,36675.0,36501.0,36530.0,247027
1643233200000,36529.0,36646.0,36490.0,36506.0,148755
1643233500000,36506.0,36533.0,36366.0,36379.0,223807
1643233800000,36380.0,36466.0,36291.0,36329.0,276815
1643234100000,36329.0,36475.0,36296.0,36297.0,192270
1643234400000,36298.0,36438.0,36256.0,36400.0,190684
1643234700000,36398.0,36410.0,36235.0,36292.0,173788
1643235000000,36294.0,36365.0,36251.0,36300.0,103024
1643235300000,36291.0,36395.0,36264.0,36380.0,100151
1643235600000,36379.0,36394.0,36285.0,36325.0,92428
1643235900000,36326.0,36365.0,36282.0,36319.0,47304
1643236200000,36318.0,36478.0,36318.0,36404.0,101860
1643236500000,36401.0,36565.0,36389.0,36553.0,119297
1643236800000,36549.0,36549.0,36270.0,36443.0,152550
1643237100000,36442.0,36500.0,36427.0,36492.0,60257
1643237400000,36493.0,36502.0,36367.0,36472.0,61265
1643237700000,36471.0,36495.0,36445.0,36489.0,22987
1643238000000,36488.0,36565.0,36418.0,36493.0,96243
1643238300000,36493.0,36578.0,36493.0,36577.0,59934
1643238600000,36578.0,36788.0,36577.0,36666.0,412911
1643238900000,36674.0,36674.0,36600.0,36658.0,138929
1643239200000,36657.0,36791.0,36651.0,36777.0,145175
1643239500000,36772.0,36790.0,36750.0,36788.0,73140
1643239800000,36786.0,36826.0,36753.0,36786.0,117172
1643240100000,36787.0,36833.0,36737.0,36738.0,54699
1643240400000,36733.0,36804.0,36730.0,36790.0,58346
1643240700000,36789.0,36855.0,36789.0,36792.0,66744
1643241000000,36792.0,36798.0,36729.0,36754.0,67781
1643241300000,36754.0,36818.0,36738.0,36782.0,79923
1643241600000,36783.0,36820.0,36675.0,36813.0,134166
1643241900000,36814.0,36929.0,36803.0,36901.0,163947
1643242200000,36900.0,36913.0,36850.0,36887.0,46128
1643242500000,36883.0,36980.0,36865.0,36941.0,73825
1643242800000,36949.0,36980.0,36900.0,36979.0,57444
1643243100000,36979.0,37081.0,36960.0,36978.0,226054
1643243400000,36977.0,37016.0,36878.0,36900.0,88650
1643243700000,36900.0,36999.0,36892.0,36998.0,36275
1643244000000,37000.0,37019.0,36942.0,36979.0,74277
1643244300000,36979.0,36996.0,36943.0,36991.0,31496
1643244600000,36998.0,37000.0,36922.0,36922.0,35468
1643244900000,36922.0,37000.0,36914.0,36974.0,35920
1643245200000,36974.0,36974.0,36901.0,36937.0,73118
1643245500000,36932.0,36941.0,36803.0,36830.0,120424
1643245800000,36830.0,36879.0,36800.0,36814.0,90191
1643246100000,36819.0,36839.0,36649.0,36654.0,125239
1643246400000,36655.0,36674.0,36558.0,36641.0,157598
1643246700000,36640.0,36723.0,36613.0,36645.0,66868
1643247000000,36644.0,36644.0,36270.0,36274.0,301684
1643247300000,36280.0,36330.0,36119.0,36128.0,323978
1643247600000,36128.0,36273.0,36124.0,36228.0,234297
1643247900000,36228.0,36270.0,36088.0,36093.0,176620
1643248200000,36094.0,36165.0,35932.0,35943.0,280614
1643248500000,35943.0,35989.0,35721.0,35850.0,371163
1643248800000,35849.0,35896.0,35759.0,35836.0,235439
1643249100000,35830.0,35847.0,35740.0,35810.0,188886
1643249400000,35814.0,35902.0,35797.0,35857.0,245171
1643249700000,35857.0,35954.0,35853.0,35920.0,148464
1643250000000,35920.0,35943.0,35684.0,35757.0,133685
1643250300000,35758.0,35850.0,35668.0,35829.0,132399
1643250600000,35824.0,35866.0,35684.0,35740.0,143080
1643250900000,35741.0,35826.0,35700.0,35788.0,98335
1643251200000,35780.0,35849.0,35780.0,35826.0,76433
1643251500000,35826.0,35997.0,35825.0,35989.0,209886
1643251800000,35989.0,35997.0,35927.0,35955.0,90662
1643252100000,35955.0,36000.0,35893.0,35986.0,83909
1643252400000,35991.0,36099.0,35972.0,36060.0,254207
1643252700000,36059.0,36210.0,36059.0,36199.0,184470
1643253000000,36199.0,36199.0,36072.0,36094.0,82498
1643253300000,36095.0,36177.0,36067.0,36170.0,56745
1643253600000,36169.0,36195.0,36131.0,36133.0,42885
1643253900000,36132.0,36175.0,36110.0,36173.0,56483
1643254200000,36174.0,36174.0,36090.0,36106.0,57494
1643254500000,36105.0,36110.0,35987.0,35996.0,135570
1643254800000,36000.0,36016.0,35504.0,35558.0,465396
1643255100000,35564.0,35621.0,35482.0,35499.0,178032
1643255400000,35499.0,35658.0,35499.0,35658.0,115292
1643255700000,35660.0,35749.0,35626.0,35739.0,124430
1643256000000,35739.0,35778.0,35687.0,35697.0,165018
1643256300000,35694.0,35842.0,35668.0,35842.0,145999
1643256600000,35843.0,35979.0,35828.0,35839.0,227500
1643256900000,35839.0,35896.0,35729.0,35888.0,214220
1643257200000,35879.0,35879.0,35723.0,35739.0,103438
1643257500000,35738.0,35789.0,35710.0,35773.0,64098
1643257800000,35768.0,35867.0,35739.0,35832.0,106065
1643258100000,35837.0,35861.0,35807.0,35852.0,47153
1643258400000,35856.0,35857.0,35760.0,35763.0,35254
1643258700000,35763.0,35928.0,35763.0,35892.0,120120
1643259000000,35891.0,35963.0,35876.0,35960.0,58065
1643259300000,35962.0,35970.0,35922.0,35923.0,57857
1643259600000,35920.0,35991.0,35920.0,35991.0,70769
1643259900000,35991.0,36117.0,35905.0,35910.0,178379
1643260200000,35911.0,35932.0,35828.0,35838.0,51816
1643260500000,35839.0,35992.0,35810.0,35969.0,110134
1643260800000,35959.0,36029.0,35947.0,36000.0,106608
1643261100000,36000.0,36041.0,35962.0,35964.0,45804
1643261400000,35968.0,36040.0,35965.0,35980.0,30759
1643261700000,35980.0,36004.0,35884.0,35912.0,103631
1643262000000,35917.0,35936.0,35874.0,35914.0,32346
1643262300000,35917.0,35980.0,35907.0,35967.0,28631
1643262600000,35974.0,35981.0,35907.0,35934.0,30055
1643262900000,35947.0,35978.0,35928.0,35947.0,26928
1643263200000,35938.0,35973.0,35900.0,35907.0,22442
1643263500000,35907.0,35910.0,35825.0,35886.0,69145
1643263800000,35886.0,35912.0,35879.0,35899.0,43819
1643264100000,35904.0,35967.0,35868.0,35956.0,57206
1643264400000,35955.0,35974.0,35939.0,35944.0,63186
1643264700000,35955.0,35973.0,35903.0,35903.0,63077
1643265000000,35903.0,35931.0,35890.0,35931.0,33493
1643265300000,35933.0,36073.0,35931.0,36055.0,101101
1643265600000,36055.0,36120.0,36036.0,36067.0,99447
1643265900000,36067.0,36094.0,36023.0,36075.0,44159
1643266200000,36075.0,36140.0,36066.0,36130.0,64890
1643266500000,36136.0,36145.0,36100.0,36118.0,42654
1643266800000,36119.0,36124.0,36057.0,36067.0,57017
1643267100000,36067.0,36124.0,36030.0,36030.0,98302
1643267400000,36026.0,36070.0,35897.0,35965.0,116627
1643267700000,35969.0,36171.0,35968.0,36155.0,108989
1643268000000,36155.0,36187.0,36130.0,36152.0,66495
1643268300000,36157.0,36276.0,36157.0,36213.0,148293
1643268600000,36214.0,36250.0,36192.0,36219.0,85790
1643268900000,36222.0,36222.0,36150.0,36190.0,84414
1643269200000,36189.0,36211.0,36172.0,36200.0,29346
1643269500000,36190.0,36192.0,36117.0,36148.0,56848
1643269800000,36147.0,36211.0,36129.0,36211.0,34050
1643270100000,36210.0,36211.0,36134.0,36148.0,58476
1643270400000,36161.0,36174.0,36080.0,36100.0,56607
1643270700000,36100.0,36122.0,36075.0,36116.0,28887
1643271000000,36116.0,36196.0,36100.0,36193.0,21642
1643271300000,36193.0,36193.0,36063.0,36131.0,67077
1643271600000,36135.0,36148.0,36091.0,36104.0,23940
1643271900000,36104.0,36136.0,36096.0,36110.0,13209
1643272200000,36112.0,36135.0,35810.0,35860.0,150567
1643272500000,35861.0,36021.0,35782.0,35991.0,163128
1643272800000,35992.0,36173.0,35957.0,36172.0,126372
1643273100000,36173.0,36413.0,36161.0,36302.0,281263
1643273400000,36300.0,36387.0,36260.0,36352.0,111351
1643273700000,36338.0,36466.0,36331.0,36420.0,126550
1643274000000,36419.0,36460.0,36380.0,36388.0,91702
1643274300000,36388.0,36392.0,36318.0,36318.0,68729
1643274600000,36319.0,36489.0,36318.0,36409.0,138130
1643274900000,36410.0,36472.0,36353.0,36467.0,114460
1643275200000,36465.0,36535.0,36392.0,36520.0,129999
1643275500000,36519.0,36570.0,36488.0,36530.0,112834
1643275800000,36531.0,36553.0,36473.0,36473.0,54120
1643276100000,36473.0,36542.0,36453.0,36519.0,64086
1643276400000,36519.0,36580.0,36497.0,36568.0,50587
1643276700000,36565.0,36587.0,36540.0,36573.0,47228
1643277000000,36573.0,36604.0,36553.0,36566.0,89111
1643277300000,36565.0,36566.0,36476.0,36508.0,49964
1643277600000,36508.0,36560.0,36475.0,36560.0,23057
1643277900000,36560.0,36638.0,36536.0,36614.0,119317
1643278200000,36614.0,36632.0,36543.0,36588.0,46804
1643278500000,36589.0,36606.0,36552.0,36561.0,29896
1643278800000,36559.0,36586.0,36526.0,36532.0,38067
1643279100000,36534.0,36576.0,36498.0,36531.0,29240
1643279400000,36531.0,36531.0,36437.0,36448.0,45709
1643279700000,36448.0,36475.0,36418.0,36470.0,45741
1643280000000,36473.0,36473.0,36408.0,36412.0,50139
1643280300000,36411.0,36437.0,36398.0,36401.0,30321
1643280600000,36401.0,36402.0,36331.0,36367.0,86640
1643280900000,36367.0,36370.0,36284.0,36307.0,79834
1643281200000,36308.0,36350.0,36290.0,36334.0,56942
1643281500000,36334.0,36425.0,36334.0,36418.0,53703
1643281800000,36415.0,36461.0,36415.0,36458.0,46079
1643282100000,36458.0,36516.0,36412.0,36422.0,58425
1643282400000,36434.0,36444.0,36395.0,36424.0,26296
1643282700000,36423.0,36600.0,36423.0,36588.0,81447
1643283000000,36588.0,36768.0,36564.0,36762.0,144270
1643283300000,36763.0,36777.0,36601.0,36621.0,104131
1643283600000,36624.0,36695.0,36601.0,36683.0,84676
1643283900000,36684.0,36688.0,36617.0,36622.0,50859
1643284200000,36621.0,36673.0,36580.0,36630.0,115408
1643284500000,36636.0,36695.0,36579.0,36686.0,53994
1643284800000,36686.0,36771.0,36685.0,36708.0,99950
1643285100000,36709.0,36715.0,36609.0,36640.0,65968
1643285400000,36644.0,36752.0,36613.0,36738.0,48892
1643285700000,36736.0,36759.0,36652.0,36652.0,48523
1643286000000,36653.0,36692.0,36592.0,36596.0,55071
1643286300000,36596.0,36635.0,36591.0,36611.0,44475
1643286600000,36611.0,36657.0,36498.0,36501.0,74117
1643286900000,36504.0,36573.0,36463.0,36557.0,117792
1643287200000,36558.0,36580.0,36500.0,36530.0,79124
1643287500000,36531.0,36670.0,36520.0,36623.0,63369
1643287800000,36623.0,36695.0,36613.0,36693.0,48795
1643288100000,36694.0,36735.0,36644.0,36658.0,47487
1643288400000,36664.0,36733.0,36598.0,36711.0,60296
1643288700000,36710.0,36802.0,36710.0,36782.0,89671
1643289000000,36781.0,36797.0,36705.0,36705.0,71945
1643289300000,36706.0,36768.0,36665.0,36760.0,53953
1643289600000,36761.0,36784.0,36701.0,36750.0,51151
1643289900000,36751.0,36759.0,36685.0,36685.0,85894
1643290200000,36685.0,36709.0,36576.0,36598.0,135245
1643290500000,36598.0,36612.0,36536.0,36601.0,57491
1643290800000,36603.0,36660.0,36583.0,36653.0,60647
1643291100000,36659.0,36848.0,36659.0,36809.0,201779
1643291400000,36809.0,36810.0,36742.0,36770.0,68701
1643291700000,36769.0,36800.0,36730.0,36800.0,42676
1643292000000,36800.0,36832.0,36777.0,36816.0,136354
1643292300000,36816.0,36826.0,36745.0,36790.0,35505
1643292600000,36778.0,36921.0,36756.0,36920.0,174345
1643292900000,36919.0,36985.0,36867.0,36924.0,154409
1643293200000,36920.0,36921.0,36798.0,36815.0,70000
1643293500000,36816.0,36880.0,36816.0,36880.0,36518
1643293800000,36879.0,37191.0,36800.0,36958.0,317137
1643294100000,36945.0,36960.0,36660.0,36794.0,342880
1643294400000,36802.0,37062.0,36792.0,36976.0,204104
1643294700000,36978.0,37079.0,36856.0,36983.0,105391
1643295000000,36983.0,37025.0,36890.0,36954.0,81478
1643295300000,36948.0,36977.0,36760.0,36858.0,122478
1643295600000,36864.0,36925.0,36724.0,36925.0,141682
1643295900000,36925.0,36970.0,36864.0,36924.0,86464
1643296200000,36924.0,37012.0,36887.0,36974.0,116622
1643296500000,36974.0,36999.0,36811.0,36829.0,106902
1643296800000,36828.0,36855.0,36750.0,36751.0,76938
1643297100000,36751.0,36793.0,36669.0,36669.0,123676
1643297400000,36669.0,36676.0,36546.0,36674.0,262920
1643297700000,36668.0,36674.0,36574.0,36618.0,89471
1643298000000,36612.0,36739.0,36596.0,36707.0,162034
1643298300000,36708.0,36723.0,36527.0,36557.0,138015
1643298600000,36558.0,36585.0,36477.0,36518.0,160523
1643298900000,36518.0,36650.0,36518.0,36620.0,134201
1643299200000,36621.0,36660.0,36604.0,36632.0,67718
1643299500000,36628.0,36638.0,36415.0,36423.0,158044
1643299800000,36427.0,36523.0,36427.0,36496.0,119275
1643300100000,36496.0,36500.0,36326.0,36432.0,148317
1643300400000,36436.0,36482.0,36390.0,36449.0,80653
1643300700000,36446.0,36448.0,36310.0,36420.0,97386
1643301000000,36419.0,36702.0,36387.0,36650.0,249850
1643301300000,36648.0,36698.0,36541.0,36588.0,141223
1643301600000,36588.0,36770.0,36529.0,36576.0,184874
1643301900000,36578.0,36623.0,36486.0,36492.0,100424
1643302200000,36493.0,36530.0,36452.0,36530.0,51387
1643302500000,36529.0,36530.0,36453.0,36505.0,29199
1643302800000,36508.0,36577.0,36454.0,36577.0,64124
1643303100000,36576.0,36576.0,36360.0,36379.0,104357
1643303400000,36379.0,36393.0,36248.0,36288.0,182838
1643303700000,36289.0,36323.0,36175.0,36255.0,158233
1643304000000,36255.0,36280.0,36201.0,36267.0,107699
1643304300000,36267.0,36370.0,36267.0,36317.0,104761
1643304600000,36316.0,36353.0,36213.0,36221.0,93542
1643304900000,36222.0,36242.0,36151.0,36196.0,112975
1643305200000,36192.0,36261.0,36192.0,36223.0,74484
1643305500000,36220.0,36248.0,36170.0,36229.0,64549
1643305800000,36235.0,36313.0,36235.0,36290.0,73086
1643306100000,36286.0,36374.0,36271.0,36280.0,110207
1643306400000,36271.0,36334.0,36141.0,36147.0,99229
1643306700000,36148.0,36172.0,36075.0,36099.0,122980
1643307000000,36099.0,36167.0,36057.0,36155.0,109710
1643307300000,36149.0,36264.0,36057.0,36070.0,123902
1643307600000,36070.0,36092.0,36021.0,36028.0,101043
1643307900000,36028.0,36119.0,36027.0,36040.0,91940
1643308200000,36039.0,36110.0,36012.0,36099.0,59117
1643308500000,36099.0,36176.0,36044.0,36060.0,90444
1643308800000,36064.0,36136.0,36040.0,36092.0,94757
1643309100000,36092.0,36164.0,36035.0,36162.0,75377
1643309400000,36163.0,36170.0,36116.0,36132.0,83410
1643309700000,36132.0,36300.0,36129.0,36198.0,188665
1643310000000,36198.0,36312.0,36185.0,36255.0,148198
1643310300000,36251.0,36303.0,36188.0,36245.0,88644
1643310600000,36244.0,36275.0,36193.0,36213.0,44180
1643310900000,36213.0,36249.0,36149.0,36243.0,94394
1643311200000,36250.0,36250.0,36105.0,36107.0,71561
1643311500000,36106.0,36139.0,36080.0,36113.0,147981
1643311800000,36112.0,36193.0,35860.0,35878.0,345595
1643312100000,35877.0,35984.0,35877.0,35914.0,192551
1643312400000,35915.0,36250.0,35905.0,36229.0,265178
1643312700000,36227.0,36269.0,36155.0,36264.0,239362
1643313000000,36264.0,36264.0,36176.0,36188.0,149655
1643313300000,36188.0,36269.0,36150.0,36209.0,98775
1643313600000,36201.0,36319.0,36201.0,36220.0,106482
1643313900000,36220.0,36418.0,36201.0,36331.0,193321
1643314200000,36335.0,36360.0,36151.0,36166.0,145376
1643314500000,36161.0,36184.0,36045.0,36128.0,241083
1643314800000,36129.0,36147.0,35977.0,36029.0,179610
1643315100000,36024.0,36100.0,35996.0,36021.0,76375
1643315400000,36021.0,36054.0,35860.0,35898.0,226715
1643315700000,35899.0,35980.0,35703.0,35772.0,312154
1643316000000,35773.0,35934.0,35751.0,35876.0,143444
1643316300000,35887.0,35986.0,35839.0,35917.0,161513
1643316600000,35907.0,35907.0,35780.0,35783.0,166417
1643316900000,35783.0,35806.0,35550.0,35565.0,339259
1643317200000,35570.0,35724.0,35545.0,35638.0,330447
1643317500000,35648.0,35725.0,35638.0,35677.0,141362
1643317800000,35670.0,35675.0,35520.0,35580.0,166382
1643318100000,35580.0,35704.0,35576.0,35704.0,70393
1643318400000,35705.0,35794.0,35670.0,35760.0,149360
1643318700000,35759.0,35819.0,35607.0,35652.0,148792
1643319000000,35652.0,35780.0,35621.0,35761.0,119973
1643319300000,35759.0,35820.0,35721.0,35820.0,63298
1643319600000,35823.0,35893.0,35778.0,35892.0,76751
1643319900000,35892.0,36179.0,35874.0,36178.0,330897
1643320200000,36179.0,36307.0,36132.0,36138.0,315478
1643320500000,36138.0,36238.0,36133.0,36169.0,133337
1643320800000,36170.0,36170.0,36066.0,36140.0,184399
1643321100000,36141.0,36141.0,36033.0,36094.0,107928
1643321400000,36094.0,36094.0,35885.0,35889.0,249132
1643321700000,35888.0,36143.0,35888.0,36128.0,208140
1643322000000,36130.0,36211.0,36095.0,36150.0,185887
1643322300000,36149.0,36150.0,36064.0,36096.0,84174
1643322600000,36095.0,36111.0,36000.0,36000.0,58784
1643322900000,36000.0,36555.0,36000.0,36538.0,230930
1643323200000,36539.0,36774.0,36420.0,36632.0,441715
1643323500000,36633.0,36925.0,36633.0,36925.0,338297
1643323800000,36923.0,36959.0,36717.0,36801.0,177280
1643324100000,36800.0,36847.0,36642.0,36684.0,122525
1643324400000,36683.0,36840.0,36676.0,36753.0,129836
1643324700000,36754.0,37000.0,36752.0,36946.0,240041
1643325000000,36946.0,36988.0,36752.0,36988.0,183581
1643325300000,36988.0,37000.0,36773.0,36864.0,155847
1643325600000,36864.0,36886.0,36793.0,36869.0,76087
1643325900000,36870.0,36946.0,36813.0,36826.0,75265
1643326200000,36831.0,36947.0,36776.0,36932.0,89333
1643326500000,36932.0,36985.0,36805.0,36867.0,114369
1643326800000,36866.0,37050.0,36842.0,36974.0,167174
1643327100000,36975.0,37052.0,36939.0,37031.0,113013
1643327400000,37032.0,37204.0,36993.0,37145.0,214177
1643327700000,37145.0,37186.0,37037.0,37145.0,129910
1643328000000,37146.0,37333.0,37049.0,37263.0,266034
1643328300000,37263.0,37443.0,37259.0,37343.0,294485
1643328600000,37342.0,37360.0,37251.0,37343.0,132812
1643328900000,37343.0,37350.0,37176.0,37237.0,183887
1643329200000,37225.0,37234.0,37129.0,37132.0,214751
1643329500000,37132.0,37229.0,37106.0,37184.0,110534
1643329800000,37180.0,37191.0,37067.0,37090.0,164360
1643330100000,37090.0,37212.0,37090.0,37205.0,71612
1643330400000,37204.0,37205.0,37082.0,37085.0,62781
1643330700000,37085.0,37119.0,37070.0,37097.0,78835
1643331000000,37103.0,37160.0,37055.0,37156.0,102012
1643331300000,37154.0,37173.0,37087.0,37128.0,60045
1643331600000,37127.0,37132.0,37068.0,37091.0,58226
1643331900000,37092.0,37180.0,37070.0,37108.0,71837
1643332200000,37110.0,37171.0,37110.0,37145.0,49235
1643332500000,37145.0,37162.0,37068.0,37114.0,65530
1643332800000,37107.0,37130.0,36983.0,37010.0,95383
1643333100000,37009.0,37015.0,36912.0,36927.0,130791
1643333400000,36926.0,36932.0,36720.0,36725.0,188531
1643333700000,36724.0,36783.0,36702.0,36762.0,127017
1643334000000,36760.0,36825.0,36710.0,36803.0,119857
1643334300000,36802.0,36901.0,36789.0,36827.0,91956
1643334600000,36827.0,36898.0,36827.0,36898.0,54702
1643334900000,36897.0,36913.0,36854.0,36854.0,71109
1643335200000,36855.0,36888.0,36632.0,36641.0,177907
1643335500000,36641.0,36743.0,36592.0,36715.0,170837
1643335800000,36715.0,36761.0,36684.0,36713.0,77934
1643336100000,36713.0,36764.0,36668.0,36698.0,102435
1643336400000,36699.0,36759.0,36692.0,36748.0,26179
1643336700000,36748.0,36785.0,36748.0,36779.0,53623
1643337000000,36778.0,36810.0,36732.0,36809.0,36200
1643337300000,36810.0,36816.0,36762.0,36816.0,45741
1643337600000,36816.0,36816.0,36780.0,36788.0,47199
1643337900000,36787.0,36845.0,36786.0,36845.0,29438
1643338200000,36848.0,36934.0,36848.0,36914.0,64023
1643338500000,36915.0,36961.0,36895.0,36939.0,61795
1643338800000,36938.0,37118.0,36904.0,37066.0,140411
1643339100000,37066.0,37196.0,37065.0,37144.0,164058
1643339400000,37149.0,37416.0,37133.0,37401.0,246868
1643339700000,37402.0,37429.0,37281.0,37300.0,209253
1643340000000,37301.0,37331.0,37258.0,37259.0,123516
1643340300000,37256.0,37287.0,37213.0,37278.0,76293
