t,o,h,l,c,v
1643483700000,37837.0,37915.0,37794.0,37864.0,167684
1643484600000,37865.0,37924.0,37822.0,37855.0,163586
1643485500000,37854.0,37883.0,37811.0,37823.0,126955
1643486400000,37822.0,37864.0,37802.0,37856.0,93448
1643487300000,37856.0,38074.0,37810.0,37994.0,220889
1643488200000,37994.0,38650.0,37993.0,38486.0,1450213
1643489100000,38486.0,38498.0,38081.0,38321.0,696986
1643490000000,38322.0,38700.0,38253.0,38527.0,755831
1643490900000,38527.0,38629.0,38437.0,38522.0,328071
1643491800000,38523.0,38590.0,38360.0,38371.0,250693
1643492700000,38371.0,38450.0,38325.0,38330.0,140829
1643493600000,38325.0,38380.0,38143.0,38157.0,429976
1643494500000,38156.0,38196.0,38100.0,38100.0,235956
1643495400000,38100.0,38181.0,38036.0,38181.0,275087
1643496300000,38180.0,38180.0,38082.0,38115.0,142497
1643497200000,38116.0,38116.0,37959.0,38068.0,230853
1643498100000,38068.0,38074.0,37879.0,37932.0,191003
1643499000000,37927.0,38059.0,37922.0,38025.0,138289
1643499900000,38025.0,38183.0,38025.0,38156.0,232497
1643500800000,38155.0,38275.0,38105.0,38246.0,289396
1643501700000,38246.0,38246.0,38049.0,38060.0,202444
1643502600000,38059.0,38078.0,37650.0,37810.0,474263
1643503500000,37810.0,37905.0,37756.0,37801.0,263712
1643504400000,37800.0,37878.0,37780.0,37870.0,140368
1643505300000,37872.0,37933.0,37842.0,37933.0,148083
1643506200000,37934.0,37953.0,37811.0,37848.0,135684
1643507100000,37839.0,37918.0,37837.0,37903.0,41975
1643508000000,37905.0,37950.0,37854.0,37897.0,58010
1643508900000,37897.0,38000.0,37897.0,37996.0,73776
1643509800000,37995.0,38040.0,37991.0,38013.0,56130
1643510700000,38014.0,38014.0,37906.0,37937.0,106619
1643511600000,37941.0,37997.0,37938.0,37952.0,68914
1643512500000,37950.0,38033.0,37946.0,38018.0,105695
1643513400000,38020.0,38026.0,37967.0,37967.0,86860
1643514300000,37961.0,37962.0,37870.0,37900.0,87324
1643515200000,37904.0,37938.0,37879.0,37887.0,75003
1643516100000,37887.0,37967.0,37887.0,37957.0,77886
1643517000000,37957.0,38032.0,37957.0,38020.0,50714
1643517900000,38020.0,38184.0,37987.0,38088.0,187945
1643518800000,38088.0,38300.0,38080.0,38276.0,263865
1643519700000,38276.0,38277.0,38159.0,38169.0,130139
1643520600000,38170.0,38170.0,38104.0,38169.0,52572
1643521500000,38170.0,38208.0,38107.0,38117.0,63940
1643522400000,38117.0,38123.0,38089.0,38105.0,66987
1643523300000,38104.0,38127.0,38086.0,38105.0,57853
1643524200000,38105.0,38124.0,38095.0,38097.0,39899
1643525100000,38097.0,38117.0,38031.0,38097.0,136295
1643526000000,38098.0,38241.0,38098.0,38202.0,178824
1643526900000,38201.0,38201.0,38136.0,38147.0,48996
1643527800000,38147.0,38214.0,38111.0,38115.0,77034
1643528700000,38116.0,38283.0,38115.0,38227.0,135078
1643529600000,38227.0,38430.0,38154.0,38182.0,264421
1643530500000,38182.0,38225.0,38087.0,38108.0,93387
1643531400000,38108.0,38108.0,37944.0,37969.0,244938
1643532300000,37969.0,38058.0,37969.0,37993.0,86672
1643533200000,37993.0,38043.0,37983.0,38034.0,52277
1643534100000,38035.0,38058.0,37808.0,37857.0,175665
1643535000000,37861.0,37950.0,37851.0,37932.0,69815
1643535900000,37933.0,37950.0,37874.0,37875.0,76245
1643536800000,37875.0,37947.0,37853.0,37930.0,56768
1643537700000,37930.0,38149.0,37930.0,38062.0,225162
1643538600000,38062.0,38167.0,38058.0,38132.0,125718
1643539500000,38132.0,38179.0,38090.0,38173.0,97898
1643540400000,38172.0,38172.0,38096.0,38106.0,59103
1643541300000,38106.0,38250.0,38001.0,38059.0,139557
1643542200000,38059.0,38094.0,37958.0,38023.0,103972
1643543100000,38024.0,38111.0,37941.0,38101.0,99000
1643544000000,38102.0,38102.0,37920.0,37945.0,132445
1643544900000,37944.0,38019.0,37944.0,38013.0,96373
1643545800000,38012.0,38131.0,37918.0,37956.0,178465
1643546700000,37955.0,37974.0,37825.0,37928.0,179857
1643547600000,37927.0,37929.0,37825.0,37909.0,119834
1643548500000,37909.0,37971.0,37874.0,37961.0,89604
1643549400000,37961.0,37989.0,37862.0,37929.0,46664
1643550300000,37927.0,37981.0,37926.0,37953.0,49338
1643551200000,37952.0,37986.0,37871.0,37871.0,65715
1643552100000,37871.0,37887.0,37700.0,37790.0,403490
1643553000000,37790.0,37840.0,37738.0,37809.0,196098
1643553900000,37809.0,37847.0,37740.0,37835.0,153190
1643554800000,37836.0,37914.0,37831.0,37875.0,158696
1643555700000,37875.0,38027.0,37770.0,37970.0,307752
1643556600000,37974.0,38010.0,37916.0,37987.0,122680
1643557500000,37989.0,38010.0,37923.0,37956.0,85062
1643558400000,37958.0,38068.0,37877.0,37992.0,164469
1643559300000,37992.0,37992.0,37872.0,37901.0,111395
1643560200000,37901.0,37902.0,37800.0,37810.0,133984
1643561100000,37810.0,37863.0,37783.0,37820.0,95075
1643562000000,37820.0,37842.0,37741.0,37840.0,109257
1643562900000,37839.0,37955.0,37832.0,37946.0,147678
1643563800000,37946.0,37956.0,37911.0,37947.0,62281
1643564700000,37947.0,37984.0,37928.0,37979.0,77664
1643565600000,37979.0,38000.0,37956.0,37995.0,87729
1643566500000,37994.0,37995.0,37865.0,37912.0,127925
1643567400000,37912.0,37912.0,37834.0,37845.0,116082
1643568300000,37845.0,37859.0,37801.0,37812.0,110004
1643569200000,37813.0,37813.0,37494.0,37526.0,658817
1643570100000,37526.0,37620.0,37414.0,37506.0,398081
1643571000000,37506.0,37576.0,37442.0,37524.0,251512
1643571900000,37525.0,37585.0,37450.0,37501.0,203120
1643572800000,37501.0,37663.0,37342.0,37603.0,766220
1643573700000,37602.0,37721.0,37573.0,37631.0,406538
1643574600000,37631.0,37686.0,37563.0,37604.0,207411
1643575500000,37604.0,37717.0,37567.0,37668.0,136322
1643576400000,37667.0,37690.0,37605.0,37612.0,123515
1643577300000,37612.0,37650.0,37457.0,37509.0,221751
1643578200000,37509.0,37663.0,37505.0,37663.0,130660
